1,0.965116,0.383192,0.960359,1.0,1.26E-4 #  Battle of San Jacinto -> Battle of San Jacinto
1,0.705507,0.038861,0.95929,2.0,4.61E-4 #  Sanskrit -> Sanskrit
1,0.456065,0.075741,0.959014,12.0,0.001938 #  Alps -> Alps
1,0.137766,0.014002,0.958705,3.0,4.61E-4 #  the Americas -> The Americas
-1,0.009358,0.372156,0.975045,2.0,1.97E-4 #  Graham -> Martha Graham
-1,0.065016,0.236672,0.95976,1.0,1.38E-4 #  strait -> Strait of Gibraltar
-1,0.045066,0.015857,0.966333,1.0,1.19E-4 #  Her Majesty -> Majesty
-1,0.236701,0.011544,0.959512,1.0,9.5E-5 #  economist -> Economist
1,0.066514,0.006915,0.958599,1.0,1.24E-4 #  vineyards -> Vineyard
1,0.344262,0.089464,0.976798,1.0,1.19E-4 #  Tower Hamlets -> Tower Hamlets
1,0.794425,0.156474,0.0,1.0,1.54E-4 #  Central Powers -> Central Powers
1,1.486486,0.396858,0.0,1.0,1.04E-4 #  M25 motorway -> M25 motorway
1,0.674627,0.260349,0.973769,1.0,9.8E-5 #  habeas corpus -> Habeas corpus in the United States
1,0.0,0.099277,0.958568,1.0,1.5E-4 #  Eastern Europeans -> Eastern Europe
1,0.185542,0.524608,0.999999,1.0,1.8E-4 #  judicial branch -> Judiciary
1,0.0,0.0645,0.0,1.0,1.44E-4 #  annexed Austria -> Anschluss
1,0.55814,0.082966,0.969569,1.0,1.8E-4 #  El Camino Real -> El Camino Real
1,0.373085,0.132678,0.958512,1.0,1.38E-4 #  Renaissance -> Renaissance
-1,6.9E-5,0.003249,0.078123,7.0,0.001048 #  following -> Cult following
-1,2.81E-4,0.022966,0.045947,4.0,6.0E-4 #  This -> Uniform Resource Locator
-1,0.00256,0.073751,0.959457,1.0,1.5E-4 #  waters -> Water
-1,0.0,0.001322,0.963572,1.0,1.38E-4 #  differences -> Difference
-1,0.345537,0.015583,0.9674,4.0,4.58E-4 #  Latin -> Latin language
-1,0.071562,0.428056,0.976887,2.0,1.69E-4 #  amphibious -> Amphibious warfare
-1,9.17E-4,4.1E-5,0.965134,1.0,1.86E-4 #  altered -> Genetic engineering
-1,0.002216,0.00896,0.963528,1.0,1.19E-4 #  practice -> Practice
1,1.424242,0.00579,0.959467,2.0,1.89E-4 #  paganism -> Paganism
1,0.704892,0.301097,0.958466,4.0,6.46E-4 #  Austria -> Austria
1,0.625929,0.110472,0.95897,22.0,0.003164 #  United States -> United States
1,0.472788,0.108708,0.958755,1.0,1.86E-4 #  terrorism -> Terrorism
-1,6.34E-4,0.001199,0.958359,1.0,1.04E-4 #  Others -> Others (Lost)
1,0.0,0.180137,0.991182,3.0,4.5E-4 #  tenth largest -> List of countries by electricity consumption
-1,0.001286,0.0,0.955708,4.0,6.46E-4 #  divided -> Divided highway
1,0.04298,0.06624,0.959844,5.0,5.56E-4 #  republic -> Republic
-1,9.89E-4,0.0,0.0,1.0,1.12E-4 #  Armed -> Armed
-1,4.8E-5,0.0,0.958383,7.0,8.8E-4 #  only -> Only
1,0.345537,0.060118,0.958987,1.0,2.07E-4 #  Latin -> Latin
-1,0.240409,0.098356,0.982904,1.0,1.54E-4 #  Waterloo -> Battle of Waterloo
-1,0.0,0.001532,0.95991,3.0,3.36E-4 #  gains -> Gain
-1,0.095745,0.001016,0.965733,1.0,2.07E-4 #  venomous snakes -> Venomous snakes
-1,0.037037,0.038061,0.0,1.0,2.31E-4 #  one billion -> 1 E9
1,0.491667,0.223532,0.959088,1.0,9.5E-5 #  Alfred Nobel -> Alfred Nobel
1,0.790565,0.062869,0.960121,1.0,1.11E-4 #  ice hockey -> Ice hockey
-1,0.017559,0.008731,0.868316,4.0,5.99E-4 #  SP -> Socialist Party (Netherlands)
1,0.020427,0.036613,0.958433,1.0,1.26E-4 #  strikes -> Strike action
1,0.03963,0.810482,0.992198,72.0,0.012954 #  state -> U.S. state
1,0.066667,0.207958,0.979414,1.0,1.12E-4 #  official languages -> United Nations
-1,5.82E-4,0.071814,0.241453,1.0,1.74E-4 #  defeated -> East African Campaign (World War II)
-1,0.002045,0.0,0.711406,1.0,3.65E-4 #  line -> Line (mathematics)
-1,0.001173,0.029482,0.973498,2.0,2.51E-4 #  semi -> Semi-trailer truck
-1,0.04018,0.018876,0.959352,1.0,1.8E-4 #  religious -> Religious
1,0.923077,0.186219,0.0,2.0,3.23E-4 #  Dufourspitze -> Dufourspitze
-1,0.001418,0.035457,0.961671,9.0,0.001118 #  s -> Second
-1,0.010286,0.109182,0.976703,6.0,7.54E-4 #  major -> Major (United States)
-1,0.030172,0.0,0.95944,2.0,2.29E-4 #  citation -> Citation
1,0.079618,0.042584,0.992065,4.0,3.39E-4 #  literature -> Literature
1,1.063218,0.410075,0.961147,1.0,1.04E-4 #  M4 motorway -> M4 motorway
-1,0.028169,0.003666,0.960567,1.0,1.78E-4 #  joint session -> Joint session of the United States Congress
1,0.977778,0.298371,0.0,1.0,8.5E-5 #  Rachel Whiteread -> Rachel Whiteread
1,0.053846,0.015518,0.962908,1.0,1.5E-4 #  Eastern Orthodox Churches -> Eastern Orthodox Churches
1,0.195876,0.058893,0.961206,2.0,3.05E-4 #  procreation -> Procreation
-1,6.99E-4,0.031089,0.970736,1.0,1.14E-4 #  High -> High Middle Ages
-1,0.101413,0.143927,0.962463,1.0,1.24E-4 #  oil -> Oil
1,0.230662,0.159813,0.975384,1.0,1.24E-4 #  Russians -> Russian Empire
1,0.0,0.23402,0.0,1.0,1.86E-4 #  raised-relief map -> Raised-relief map
1,0.364486,0.189546,0.961578,3.0,4.85E-4 #  Federal Assembly -> Federal Assembly of Switzerland
1,0.598531,0.07363,0.958628,1.0,1.74E-4 #  San Marino -> San Marino
-1,0.046053,0.006424,0.972327,1.0,1.8E-4 #  British culture -> Culture of the United Kingdom
1,0.10625,0.093754,0.98741,1.0,0.002114 #  micronations -> Micronations
-1,0.013008,0.0,0.028159,1.0,1.26E-4 #  of the same name -> Oklahoma!
1,0.026873,0.014876,0.962475,2.0,3.48E-4 #  Sports -> Sports
-1,0.003325,6.0E-4,0.944821,1.0,1.24E-4 #  refused -> Salon des Refusés
-1,0.002809,0.073466,0.983832,2.0,3.07E-4 #  post -> Mail
1,0.704892,0.227098,0.963064,6.0,9.22E-4 #  Austria -> Austria-Hungary
1,0.851093,0.224057,0.95902,1.0,1.19E-4 #  University College London -> University College London
-1,4.82E-4,5.9E-4,0.95877,1.0,6.9E-5 #  spite -> Spite
-1,0.905028,0.091075,0.959869,4.0,4.45E-4 #  Bundeswehr -> Bundeswehr
1,0.790565,0.050994,0.960058,1.0,1.12E-4 #  ice hockey -> Ice hockey
1,0.008569,0.001465,0.958638,9.0,0.002075 #  north -> North
-1,3.63E-4,0.015992,0.970133,1.0,2.04E-4 #  late -> Deceased
-1,0.004708,0.0,0.955701,1.0,1.26E-4 #  enemies -> Enemies
1,0.276685,0.003774,0.960761,1.0,9.8E-5 #  agnostic -> Agnosticism
-1,0.153014,0.500896,0.980066,2.0,2.24E-4 #  Gorbachev -> Mikhail Gorbachev
-1,2.78E-4,0.065696,0.832955,2.0,2.39E-4 #  forced -> Force
-1,0.00162,0.169441,0.177721,9.0,7.62E-4 #  first -> August 1
1,0.555556,0.0,0.959154,1.0,1.37E-4 #  Camargue -> Camargue
-1,0.671053,0.017694,0.959348,2.0,2.74E-4 #  Louvre -> Louvre
-1,0.055756,0.046518,0.958752,5.0,5.72E-4 #  law -> Law
1,1.046256,0.202658,0.958636,2.0,4.07E-4 #  Atlantic Ocean -> Atlantic Ocean
1,0.198795,0.252042,0.968421,2.0,2.51E-4 #  Big Bend -> Big Bend (Texas)
1,0.754984,0.460386,0.964219,1.0,1.53E-4 #  France -> France
-1,1.55E-4,0.013582,0.964561,1.0,6.9E-5 #  changed -> Shapeshifting
1,0.096939,0.149961,0.958894,1.0,2.32E-4 #  creoles -> Creole language
1,0.430642,0.07323,0.965651,1.0,1.74E-4 #  Russian Revolution -> Russian Revolution of 1917
1,0.186122,0.178106,0.968645,3.0,3.36E-4 #  Civil War -> American Civil War
-1,0.005544,0.03021,0.961599,10.0,0.00126 #  majority -> Majority
1,0.422705,0.035171,0.960026,3.0,3.33E-4 #  renewable energy -> Renewable energy
-1,0.003075,0.011054,0.959836,1.0,1.11E-4 #  guide -> Guide
1,0.038264,0.080368,0.963166,6.0,8.11E-4 #  media -> News media
1,0.909091,0.287495,0.0,1.0,1.19E-4 #  Shard London Bridge -> Shard London Bridge
-1,0.003558,0.012846,0.946464,2.0,3.71E-4 #  upper -> Upper house
-1,0.169811,0.199575,0.991535,2.0,2.52E-4 #  African cuisine -> African
-1,0.058333,0.075059,0.958517,1.0,1.83E-4 #  robots -> Robot
1,0.505952,0.376939,0.960121,1.0,9.8E-5 #  pragmatism -> Pragmatism
1,0.429408,0.041065,0.959207,1.0,1.5E-4 #  gymnastics -> Gymnastics
-1,0.049386,0.324569,0.960542,1.0,1.54E-4 #  Luther -> Martin Luther
-1,0.259109,0.0,0.959092,1.0,1.65E-4 #  forestry -> Forestry
-1,0.09322,0.052228,0.970989,1.0,2.31E-4 #  multinational corporations -> Multinational corporations
-1,0.019893,0.021149,0.960263,1.0,9.5E-5 #  interaction -> Interaction
-1,0.00353,0.007187,0.964347,1.0,2.82E-4 #  five -> Five
1,0.072431,0.105806,0.985236,4.0,6.62E-4 #  indigenous -> Indigenous peoples of the Americas
1,0.092784,0.370195,0.960343,1.0,1.26E-4 #  prefix -> Prefix
1,0.344262,0.004325,0.959039,1.0,1.11E-4 #  Robert Bosch -> Robert Bosch
1,0.074627,0.044186,0.975422,2.0,3.56E-4 #  municipalities -> Municipality
-1,0.108636,0.216586,0.978649,14.0,0.001929 #  Roman -> Roman Republic
-1,0.239819,0.043461,0.0,1.0,1.54E-4 #  political geography -> Political geography
1,0.45276,0.238003,0.967218,1.0,2.07E-4 #  Anglican -> Anglicanism
1,0.356467,0.249354,0.965257,2.0,2.22E-4 #  William II -> William II, German Emperor
-1,0.031711,0.019457,0.965771,1.0,1.78E-4 #  Broadcast -> Broadcast
1,0.147907,0.06693,0.961906,1.0,1.26E-4 #  Blockbuster -> Blockbuster (movie rental store)
-1,0.040009,0.028577,0.975692,2.0,2.08E-4 #  billion -> 1,000,000,000 (number)
1,0.931716,0.142737,0.958814,1.0,9.8E-5 #  Elvis Presley -> Elvis Presley
1,0.625,0.149165,0.98235,1.0,1.26E-4 #  Bantu expansion -> Bantu
1,0.0,0.309928,0.0,1.0,1.74E-4 #  Niccolò Machiavelli -> Niccolò Machiavelli
-1,0.0418,0.053542,0.975314,1.0,1.74E-4 #  Army -> Army
1,0.76,0.17628,0.0,1.0,1.54E-4 #  Kura River -> Kura River
1,0.0,0.325479,0.0,1.0,1.0E-4 #  Social Democratic and Labour Party -> Social Democratic and Labour Party
1,0.5,0.254149,0.0,2.0,2.52E-4 #  Basotho -> Basotho
-1,0.068493,0.060615,0.963669,1.0,1.74E-4 #  bicameral parliament -> Bicameralism
-1,0.001291,0.062826,0.984311,1.0,9.8E-5 #  donated -> Donation
1,0.079848,0.106508,0.971605,1.0,1.5E-4 #  Black -> African American (U.S. Census)
-1,0.0,3.0E-6,0.963317,1.0,1.38E-4 #  tripled -> Triple
-1,0.227907,9.05E-4,0.958341,1.0,1.5E-4 #  macaroni -> Macaroni
-1,0.002222,0.003593,0.965133,3.0,5.57E-4 #  Kong -> Kong
1,0.833333,0.250661,0.0,1.0,1.74E-4 #  Laura Pausini -> Laura Pausini
-1,3.53E-4,0.098822,0.967773,6.0,9.16E-4 #  created -> Creation (theology)
-1,0.053759,5.8E-4,0.958341,1.0,1.62E-4 #  Human -> Human
1,0.124388,0.373362,0.959859,3.0,3.15E-4 #  Guerrero -> Guerrero
1,0.628831,0.161613,0.959918,3.0,5.39E-4 #  Nunavut -> Nunavut
1,0.007904,0.009242,0.960067,1.0,1.44E-4 #  south -> South
-1,0.015151,0.023252,0.995036,7.0,5.93E-4 #  global -> Global
-1,0.32716,0.001374,0.958353,1.0,1.78E-4 #  centre of gravity -> Centre of gravity
-1,0.051155,8.71E-4,0.846001,1.0,1.5E-4 #  Districts -> Provinces of Korea
-1,0.001159,0.00145,0.959367,1.0,2.04E-4 #  grow -> Cell growth
1,0.703825,0.477284,0.967506,1.0,2.32E-4 #  Zimbabwe -> Zimbabwe
1,0.577546,0.03838,0.975076,2.0,2.52E-4 #  Telugu -> Telugu
1,1.025974,0.004027,0.0,1.0,1.5E-4 #  Gustav Klimt -> Gustav Klimt
-1,7.46E-4,0.005887,0.969564,1.0,1.8E-4 #  living -> Life
-1,0.00305,0.041301,0.965889,1.0,1.19E-4 #  mixed -> Audio mixing
-1,0.121454,0.0,0.333995,1.0,9.5E-5 #  Metro -> Metro
1,0.269173,0.121005,0.960903,6.0,8.98E-4 #  Slovenian -> Slovenia
-1,1.29E-4,0.331033,0.959456,13.0,0.001968 #  some -> Canada
-1,0.004613,0.0,0.958304,1.0,1.8E-4 #  Tech -> Tech River
-1,0.003614,0.010034,0.958987,1.0,1.35E-4 #  daytime -> Daytime television
-1,0.130343,0.030794,0.970457,4.0,6.14E-4 #  sovereign -> Sovereign
-1,9.95E-4,0.029464,0.960992,22.0,0.002766 #  the United States -> The United States
1,0.111111,0.0,0.972673,1.0,1.26E-4 #  nectarines -> Nectarines
-1,0.031509,0.0,0.969293,1.0,1.26E-4 #  foodstuffs -> Foodstuff
1,0.190476,0.281024,0.0,1.0,8.5E-5 #  creative industries -> Creative industries
-1,0.015793,0.0,0.959889,1.0,0.00274 #  principal -> Principal (school)
1,0.020708,0.028816,0.958389,3.0,3.78E-4 #  religions -> Religion
-1,0.008343,0.360261,0.958513,6.0,0.001101 #  second -> World War II
1,0.403509,0.049765,0.960546,1.0,1.8E-4 #  Paso Robles -> Paso Robles, California
1,0.385662,0.053932,0.981987,1.0,2.82E-4 #  Los Angeles -> Los Angeles, California
1,0.0,0.450571,0.959361,2.0,2.51E-4 #  Dallas, Texas -> Dallas, Texas
1,0.015711,0.361432,0.958816,1.0,1.54E-4 #  Japan's -> Empire of Japan
-1,0.126886,0.032382,0.037698,1.0,8.5E-5 #  world championships -> World Snooker Championship
1,0.050836,0.31971,0.958785,13.0,0.00232 #  European -> England
1,0.983051,0.06924,0.0,1.0,1.5E-4 #  Gavrilo Princip -> Gavrilo Princip
-1,0.08805,0.009877,0.960747,1.0,9.5E-5 #  tuition -> Tuition
1,0.321782,0.310962,0.958564,1.0,1.54E-4 #  grassland -> Grassland
1,0.034483,0.040286,0.986141,2.0,1.97E-4 #  metropolitan areas -> Metropolitan areas
1,0.177365,0.013211,0.969159,3.0,2.84E-4 #  VAT -> Value added tax
1,0.89749,0.060933,0.959235,4.0,3.79E-4 #  Soviet Union -> Soviet Union
1,0.141445,0.021695,0.971818,1.0,8.5E-5 #  popular culture -> Popular culture
-1,0.0,0.0,0.965878,1.0,1.24E-4 #  headed -> Head (linguistics)
-1,0.281333,0.030966,0.969643,1.0,1.5E-4 #  parliamentarian -> Member of Parliament
-1,0.182309,0.13321,0.980987,3.0,5.39E-4 #  Westminster -> Palace of Westminster
1,0.537143,0.375522,0.95945,1.0,8.5E-5 #  Isthmian League -> Isthmian League
1,0.050577,0.05749,0.958819,9.0,0.00103 #  education -> Education
1,0.744337,0.086613,0.959014,2.0,2.88E-4 #  Saarland -> Saarland
-1,0.026052,0.028816,0.957388,1.0,1.26E-4 #  religious beliefs -> Religion
1,0.251077,0.444919,0.961172,1.0,8.5E-5 #  commando -> Commando
-1,0.049819,0.011971,0.96522,1.0,1.74E-4 #  motifs -> Motif (art)
1,0.861072,0.305276,0.960322,2.0,3.71E-4 #  World War II -> Second Sino-Japanese War
1,1.062201,0.036432,0.960565,1.0,1.11E-4 #  Friedrich Engels -> Friedrich Engels
1,0.861072,0.282971,0.959175,3.0,6.21E-4 #  World War II -> Pacific War
-1,0.007451,0.005964,0.966784,1.0,1.19E-4 #  firm -> Firm
1,0.851648,0.359613,0.961027,1.0,9.8E-5 #  ARPANET -> ARPANET
1,0.487298,0.409682,0.962391,1.0,1.26E-4 #  Sam Houston -> Sam Houston
-1,1.66E-4,0.198041,0.993372,1.0,1.11E-4 #  previous -> 1985
1,0.026525,0.085313,0.977569,4.0,7.2E-4 #  indigenous languages -> Indigenous languages of the Americas
-1,0.001658,0.0,0.959082,1.0,1.19E-4 #  fourteen -> Fourteen
-1,0.043771,0.004023,0.956598,1.0,1.0E-4 #  quotas -> Quota
-1,0.261303,0.013461,0.958574,1.0,1.26E-4 #  virus -> Virus
1,0.428571,0.369174,0.958738,2.0,4.07E-4 #  Adirondack Park -> Adirondack Park
1,0.872549,0.276018,0.0,1.0,1.78E-4 #  Pim Fortuyn -> Pim Fortuyn
-1,0.008576,0.1795,0.974529,1.0,3.65E-4 #  deserted -> Deserted medieval village
-1,0.152174,0.235072,0.977736,1.0,1.04E-4 #  floral emblem -> Scotland
1,0.651104,0.075397,0.95854,1.0,1.26E-4 #  Mali -> Mali
-1,0.015365,0.00445,0.958802,1.0,1.5E-4 #  cultural center -> Cultural center
-1,0.015038,0.157475,0.986375,2.0,3.07E-4 #  national economy -> Economic system
-1,5.78E-4,0.0,0.956176,6.0,4.17E-4 #  marked -> Markedness
-1,0.007437,0.0,0.966718,1.0,2.07E-4 #  Range -> The Range
-1,0.00725,0.002509,0.963858,1.0,1.78E-4 #  shortage -> Economic shortage
1,0.044547,0.274773,0.961033,1.0,1.05E-4 #  Belinda -> Belinda (entertainer)
-1,0.621099,0.030657,0.959046,1.0,1.8E-4 #  South Asia -> South Asia
-1,0.008049,0.0,0.96457,1.0,1.62E-4 #  Public -> Public
1,0.394472,0.247706,0.97028,1.0,1.26E-4 #  slave trade -> History of slavery
-1,0.017229,0.062789,0.958133,1.0,6.9E-5 #  Remembrance -> Remembrance Day
1,0.034862,0.064548,0.959618,2.0,3.48E-4 #  Hitler's -> Hitler
-1,0.01906,0.003733,0.96086,1.0,1.8E-4 #  Flat -> Flat River (North Carolina)
