1,0.504261,0.028944,0.962705,1.000000,0.000098 # Protestant -> Protestant
1,0.471735,0.358062,0.971191,4.000000,0.000394 # Republican Party -> United States Republican Party
1,0.444444,0.281330,0.000000,1.000000,0.000098 # unilateralism -> Unilateralism
1,1.247059,0.406668,0.000000,1.000000,0.000098 # representative democracy -> Representative democracy
1,0.161765,0.414952,0.963232,1.000000,0.000098 # sweet potatoes -> Sweet potato
1,0.820652,0.084603,0.000000,2.000000,0.000197 # League of Nations -> League of Nations
1,0.000000,0.156591,0.000000,1.000000,0.000098 # Atlantic Oceans -> Atlantic Ocean
1,0.238095,0.252283,0.000000,1.000000,0.000098 # peculiar institution -> Peculiar institution
1,0.219667,0.149707,0.991164,1.000000,0.000098 # socialist -> Socialism
1,0.340293,0.103744,0.974767,9.000000,0.000886 # Spanish -> Spanish language
1,0.873252,0.136431,0.959102,1.000000,0.000098 # rock and roll -> Rock and roll
1,0.552870,0.381146,0.959012,2.000000,0.000197 # Great Basin -> Great Basin
1,0.341455,0.389469,0.962552,4.000000,0.000394 # Louisiana -> Louisiana Purchase
1,0.279199,0.225488,0.962490,3.000000,0.000295 # Asia -> Asia
1,0.709030,0.406261,0.960650,2.000000,0.000197 # Northern Mariana Islands -> Northern Mariana Islands
1,0.211079,0.003607,0.960112,1.000000,0.000098 # animated film -> Animated film
1,0.258792,0.234506,0.980109,2.000000,0.000197 # Chinese -> People's Republic of China
1,0.662082,0.080661,0.965583,1.000000,0.000098 # Pulitzer Prize -> Pulitzer Prize
1,0.505952,0.376939,0.960121,1.000000,0.000098 # pragmatism -> Pragmatism
1,0.794118,0.298219,0.000000,1.000000,0.000098 # Bush Doctrine -> Bush Doctrine
1,0.207547,0.146388,0.988517,2.000000,0.000197 # evangelicals -> Evangelicalism
1,0.073171,0.465773,0.960570,1.000000,0.000098 # community colleges -> Community college
1,1.186275,0.339302,0.000000,1.000000,0.000098 # Charles Peirce -> Charles Peirce
1,0.154718,0.012848,0.959836,1.000000,0.000098 # Apple -> Apple Inc.
1,0.564437,0.209516,0.961407,6.000000,0.000590 # NATO -> NATO
1,0.639618,0.185726,0.959828,5.000000,0.000492 # Puerto Rico -> Puerto Rico
1,0.709751,0.000565,0.958945,1.000000,0.000098 # republicanism -> Republicanism
1,0.746479,0.353245,0.960837,1.000000,0.000098 # Second Continental Congress -> Second Continental Congress
1,0.706870,0.445680,0.962248,1.000000,0.000098 # Sierra Nevada -> Sierra Nevada (U.S.)
1,0.409639,0.347036,0.959368,1.000000,0.000098 # orange juice -> Orange juice
1,0.838752,0.463465,0.958754,1.000000,0.000098 # Continental Army -> Continental Army
1,0.253846,0.306408,0.000000,1.000000,0.000098 # African American culture -> African American culture
1,0.179191,0.333631,0.960722,1.000000,0.000098 # fried chicken -> Fried chicken
1,0.994822,0.062885,0.963874,2.000000,0.000197 # World War I -> World War I
1,0.226190,0.450035,0.961383,1.000000,0.000098 # fossil fuels -> Fossil fuel
1,0.095423,0.029068,0.964954,2.000000,0.000197 # climate -> Climate
1,0.716049,0.327451,0.000000,2.000000,0.000197 # Manifest Destiny -> Manifest Destiny
1,0.605151,0.209402,0.962377,5.000000,0.000492 # Great Britain -> Great Britain
1,0.000583,0.244352,0.983554,3.000000,0.000295 # ruled -> Goodridge v. Department of Public Health
1,0.912409,0.348331,0.000000,1.000000,0.000098 # Toni Morrison -> Toni Morrison
1,0.880597,0.372419,0.000000,1.000000,0.000098 # Alan Greenspan -> Alan Greenspan
1,0.848485,0.333365,0.961410,1.000000,0.000098 # Henry Cowell -> Henry Cowell
1,0.000000,0.329111,0.982753,2.000000,0.000197 # U.S. economy -> Economy of the United States
1,0.296745,0.278833,0.977578,1.000000,0.000098 # Scottish -> Scottish people
1,1.134615,0.036821,0.963429,1.000000,0.000098 # Coalition of the Willing -> Coalition of the Willing
1,0.242421,0.082944,0.964238,1.000000,0.000098 # baseball -> Baseball
1,0.913138,0.221624,0.961758,1.000000,0.000098 # Bob Dylan -> Bob Dylan
1,0.739602,0.333623,0.966544,2.000000,0.000197 # Hudson River -> Hudson River School
1,0.777778,0.318591,0.979732,1.000000,0.000098 # English Americans -> English American
1,0.199115,0.069260,0.965684,2.000000,0.000197 # service sector -> Service sector
1,0.322034,0.337155,0.000000,2.000000,0.000197 # social mobility -> Social mobility
1,0.903974,0.023934,0.962631,1.000000,0.000098 # Duke Ellington -> Duke Ellington
1,0.373577,0.485442,0.961014,1.000000,0.000098 # North Carolina -> North Carolina
1,0.270968,0.323866,0.967006,1.000000,0.000098 # blue-collar -> Blue-collar worker
1,0.576568,0.255003,0.971417,1.000000,0.000098 # Israel -> Israel-United States relations
1,0.578087,0.176578,0.959280,1.000000,0.000098 # McDonald's -> McDonald's
1,0.320913,0.083085,0.963327,2.000000,0.000197 # Republic of China -> Republic of China
1,0.108297,0.365387,0.965725,1.000000,0.000098 # congressional district -> Congressional district
1,0.005908,0.356322,0.965101,1.000000,0.000098 # at-large -> At-large
1,0.023791,0.009648,0.965720,2.000000,0.000197 # Alexander -> Alexander the Great
1,0.171779,0.308093,0.960765,1.000000,0.000098 # national sport -> National sport
1,0.790565,0.031015,0.963487,1.000000,0.000098 # ice hockey -> Ice hockey
1,2.357099,0.132646,0.959480,1.000000,0.000098 # Nazism -> Nazism
1,0.196443,0.275543,0.988641,2.000000,0.000197 # Houston -> Houston
1,0.097826,0.525089,0.975140,1.000000,0.000098 # West Coast -> West Coast of the United States
1,0.747839,0.467025,0.960705,1.000000,0.000098 # James Brown -> James Brown
1,0.288054,0.026339,0.979648,5.000000,0.000492 # liberal -> Liberalism
1,0.670588,0.353204,0.000000,1.000000,0.000098 # Jerome Robbins -> Jerome Robbins
1,1.031646,0.032083,0.000000,1.000000,0.000098 # Charles Ives -> Charles Ives
1,0.872236,0.179744,0.959581,1.000000,0.000098 # Frank Lloyd Wright -> Frank Lloyd Wright
1,0.464789,0.365204,0.000000,1.000000,0.000098 # obstruction of justice -> Obstruction of justice
1,0.878809,0.563664,0.960407,3.000000,0.000295 # Gulf of Mexico -> Gulf of Mexico
1,1.040860,0.449310,0.959089,1.000000,0.000098 # Appalachian Mountains -> Appalachian Mountains
1,0.509804,0.323556,0.000000,1.000000,0.000098 # venison -> Venison
1,0.515152,0.014649,0.965681,1.000000,0.000098 # Gini index -> Gini index
1,0.930894,0.384221,0.000000,1.000000,0.000098 # Nathaniel Hawthorne -> Nathaniel Hawthorne
1,0.597371,0.136719,0.959281,1.000000,0.000098 # Luxembourg -> Luxembourg
1,0.696417,0.074041,0.964817,12.000000,0.001181 # Canada -> Canada
1,0.608497,0.363499,0.974750,5.000000,0.000492 # slavery -> Slavery in the United States
1,0.136891,0.155547,0.974454,1.000000,0.000098 # embassies -> Embassy
1,0.972222,0.351370,0.000000,1.000000,0.000098 # Willem de Kooning -> Willem de Kooning
1,0.103896,0.383630,0.979100,3.000000,0.000295 # developed nations -> Developed country
1,0.531715,0.013609,0.963561,1.000000,0.000098 # horse racing -> Horse racing
1,0.499026,0.233520,0.967853,1.000000,0.000098 # Ireland -> Ireland
1,0.897059,0.330595,0.000000,1.000000,0.000098 # Isadora Duncan -> Isadora Duncan
1,0.319095,0.131752,0.983887,3.000000,0.000295 # Bill of Rights -> Bill of Rights
1,0.729560,0.372988,0.959438,1.000000,0.000098 # Lend-Lease -> Lend-Lease
1,0.841584,0.395998,0.961614,1.000000,0.000098 # white-tailed deer -> White-tailed deer
1,0.000000,0.024510,0.981296,1.000000,0.000098 # succeeded -> Succession
1,0.768116,0.353245,0.971954,2.000000,0.000197 # Continental Congress -> Second Continental Congress
1,0.990515,0.505617,0.958613,1.000000,0.000098 # Mexican-American War -> Mexican-American War
1,0.905797,0.062048,0.963818,1.000000,0.000098 # Marilyn Monroe -> Marilyn Monroe
1,0.276685,0.003774,0.960761,1.000000,0.000098 # agnostic -> Agnosticism
1,0.877470,0.387498,0.959082,1.000000,0.000098 # John Dewey -> John Dewey
1,0.840347,0.353223,0.970749,1.000000,0.000098 # Korean War -> Korea
1,0.054018,0.095152,0.963170,1.000000,0.000098 # sentencing -> Sentence (law)
1,0.121212,0.341753,0.964252,1.000000,0.000098 # national language -> National language
1,0.370787,0.392391,0.983578,1.000000,0.000098 # contiguous United States -> Continental United States
1,1.062500,0.426343,0.000000,1.000000,0.000098 # California Gold Rush -> California Gold Rush
1,0.220000,0.023020,0.973171,1.000000,0.000098 # isolationists -> Isolationists
1,0.309130,0.070051,0.980562,2.000000,0.000197 # Georgia -> Georgia (country)
1,0.756364,0.059850,0.964318,1.000000,0.000098 # pop art -> Pop art
1,0.547025,0.007074,0.964698,1.000000,0.000098 # snowboarding -> Snowboarding
1,0.219963,0.268034,0.971422,10.000000,0.000984 # New York -> New York, New York
1,0.266910,0.254421,0.995090,1.000000,0.000098 # American Indian -> Indigenous peoples of the Americas
1,0.000000,0.251787,0.982622,2.000000,0.000197 # U.S. citizenship -> Birthright citizenship in the United States of America
1,1.009600,0.017185,0.962295,1.000000,0.000098 # World Health Organization -> World Health Organization
1,0.400474,0.323182,0.962845,3.000000,0.000295 # Caribbean -> West Indies
1,0.548448,0.121236,0.961012,1.000000,0.000098 # Coca-Cola -> Coca-Cola
1,0.489837,0.400704,0.963712,1.000000,0.000098 # Cajun -> Cajun
1,0.029661,0.093470,0.963031,1.000000,0.000098 # income taxes -> Income tax
1,0.983607,0.079751,0.000000,1.000000,0.000098 # Stephen Sondheim -> Stephen Sondheim
1,0.101974,0.340136,0.963666,3.000000,0.000295 # incarceration -> Incarceration
1,0.000000,0.347217,0.000000,1.000000,0.000098 # states' rights -> States' rights
1,0.335861,0.205426,0.992183,1.000000,0.000098 # civil rights movement -> African-American Civil Rights Movement (1955-1968)
1,0.031348,0.000000,0.967135,1.000000,0.000098 # wilderness areas -> Wilderness area
1,0.902930,0.460372,0.000000,1.000000,0.000098 # Orson Welles -> Orson Welles
1,0.315104,0.124752,0.979096,1.000000,0.000098 # Puritans -> Puritans
1,0.684211,0.000000,0.959318,1.000000,0.000098 # Henry Ford -> Henry Ford
1,0.287061,0.474509,0.999996,1.000000,0.000098 # Chicago -> Chicago, Illinois
1,1.024913,0.615577,0.960627,1.000000,0.000098 # Richard Nixon -> Richard Nixon
1,0.315141,0.251860,0.974257,1.000000,0.000098 # constitutional amendment -> List of amendments to the United States Constitution
1,0.289474,0.376756,0.969530,1.000000,0.000098 # homeschooled -> Homeschooling
1,0.260903,0.158429,0.958761,2.000000,0.000197 # Mississippi -> Mississippi
1,0.254945,0.349591,0.959414,1.000000,0.000098 # assembly line -> Assembly line
1,0.000000,0.017098,0.966175,1.000000,0.000098 # Mandé -> Mandé
1,0.055756,0.244242,0.971215,4.000000,0.000394 # law -> Harvard Law School
1,0.846154,0.457570,0.959356,1.000000,0.000098 # Aleutian Islands -> Aleutian Islands
1,0.625221,0.063750,0.966873,3.000000,0.000295 # Olympic Games -> Olympic Games
1,0.503173,0.252259,0.972038,3.000000,0.000295 # District of Columbia -> History of Washington, D.C.
1,0.000000,0.251860,0.978572,1.000000,0.000098 # constitutional amendments -> List of amendments to the United States Constitution
1,0.260000,0.290245,0.966077,1.000000,0.000098 # social safety net -> Social safety net
1,0.357406,0.083046,0.965230,1.000000,0.000098 # squash -> Squash (sport)
1,0.223417,0.363172,0.973374,4.000000,0.000394 # Democratic Party -> United States Democratic Party
1,0.520583,0.234506,0.988827,8.000000,0.000787 # China -> People's Republic of China
1,0.916667,0.343310,0.000000,1.000000,0.000098 # Roy Lichtenstein -> Roy Lichtenstein
1,0.000000,0.007385,0.963931,1.000000,0.000098 # modernist art -> Modernist art
1,0.625378,0.422142,0.963005,1.000000,0.000098 # Fourteenth Amendment -> Fourteenth Amendment to the United States Constitution
1,0.050000,0.020549,0.977313,2.000000,0.000197 # African slaves -> African slaves
1,0.210526,0.326244,0.965613,1.000000,0.000098 # insular areas -> Insular area
1,0.142435,0.125535,0.982488,2.000000,0.000197 # corn -> Maize
1,0.021192,0.440818,0.994208,11.000000,0.001082 # Western -> Western culture
1,0.172043,0.056167,0.968628,1.000000,0.000098 # Cajuns -> Cajuns
1,0.247508,0.441146,0.988677,1.000000,0.000098 # obese -> Obesity
1,0.672668,0.319256,0.961435,3.000000,0.000295 # Great Plains -> Plains Indians
1,1.000000,0.326537,0.963343,1.000000,0.000098 # Alaska Natives -> Alaska Native
1,0.674627,0.260349,0.973769,1.000000,0.000098 # habeas corpus -> Habeas corpus in the United States
1,0.863636,0.001394,0.963712,1.000000,0.000098 # Amerigo Vespucci -> Amerigo Vespucci
1,0.849582,0.452489,0.959185,1.000000,0.000098 # Watergate scandal -> Watergate scandal
1,0.330270,0.272342,0.988025,2.000000,0.000197 # Philadelphia -> Philadelphia, Pennsylvania
1,0.319149,0.284824,0.987413,1.000000,0.000098 # indentured servants -> Indentured servants
1,0.443038,0.341305,0.961804,1.000000,0.000098 # Iraq War -> Iraq War
1,1.000000,0.415073,0.959181,1.000000,0.000098 # Ralph Waldo Emerson -> Ralph Waldo Emerson
1,0.106706,0.382651,0.968118,1.000000,0.000098 # securities -> Security (finance)
1,0.746759,0.275215,0.964303,2.000000,0.000197 # Cuba -> Cuba-United States relations
1,0.329939,0.237288,0.963282,1.000000,0.000098 # Arizona -> Arizona
1,0.888889,0.344817,0.000000,1.000000,0.000098 # stagflation -> Stagflation
1,0.000000,0.273816,0.965219,1.000000,0.000098 # all men are created equal -> All men are created equal
1,0.211454,0.213655,0.993311,1.000000,0.000098 # Samoan -> Samoa
1,0.364393,0.393775,0.961872,2.000000,0.000197 # William James -> William James
1,0.670644,0.016151,0.961995,1.000000,0.000098 # phonograph -> Phonograph
1,0.120879,0.307200,0.979885,1.000000,0.000098 # burritos -> Burrito
1,0.116438,0.040832,0.985702,1.000000,0.000098 # primary elections -> Primary elections
1,0.655032,0.029023,0.964449,1.000000,0.000098 # eBay -> EBay
1,0.841584,0.344579,0.959916,1.000000,0.000098 # Ansel Adams -> Ansel Adams
1,0.481318,0.385484,0.962128,1.000000,0.000098 # West Virginia -> West Virginia
1,0.007904,0.242275,0.971700,7.000000,0.000689 # South -> Potomac River
1,0.000000,0.399636,0.959144,1.000000,0.000098 # F. Scott Fitzgerald -> F. Scott Fitzgerald
1,0.197211,0.025504,0.969113,1.000000,0.000098 # Anglicized -> Anglicized
1,0.608210,0.323182,0.974853,1.000000,0.000098 # West Indies -> West Indies
1,0.876280,0.011801,0.961623,1.000000,0.000098 # feminism -> Feminism
1,0.268624,0.269942,0.966954,2.000000,0.000197 # agriculture -> Agriculture in the United States
1,0.263441,0.401036,0.961948,2.000000,0.000197 # median household income -> Median household income
1,0.659371,0.491199,0.958544,1.000000,0.000098 # John Wayne -> John Wayne
1,0.839286,0.372156,0.000000,1.000000,0.000098 # Martha Graham -> Martha Graham
1,0.000000,0.418074,0.963046,1.000000,0.000098 # Japan surrendered -> Surrender of Japan
1,1.046729,0.033033,0.964016,1.000000,0.000098 # George Gershwin -> George Gershwin
1,0.036285,0.076171,0.957940,3.000000,0.000295 # musical -> Musical theatre
1,0.450633,0.421757,0.959674,1.000000,0.000098 # southwestern United States -> Southwestern United States
1,0.210122,0.174856,0.991887,5.000000,0.000492 # African Americans -> African American
1,0.449658,0.020763,0.963424,1.000000,0.000098 # comic strip -> Comic strip
1,0.476852,0.010405,0.962992,1.000000,0.000098 # atheist -> Atheist
1,0.000000,0.057768,0.000000,1.000000,0.000098 # Hartsfield-Jackson Atlanta International Airport -> Hartsfield-Jackson Atlanta International Airport
1,0.121589,0.237699,0.992526,3.000000,0.000295 # Hawaiian -> Hawaii
1,0.930233,0.000244,0.000000,1.000000,0.000098 # Eadweard Muybridge -> Eadweard Muybridge
1,0.079038,0.021615,0.961856,1.000000,0.000098 # cession -> Cession
1,0.265487,0.296893,0.964257,1.000000,0.000098 # regime change -> Regime change
1,0.246441,0.355593,0.970946,3.000000,0.000295 # archipelago -> Philippines
1,0.214953,0.250488,0.994244,1.000000,0.000098 # Carolinian -> Carolinian language
1,0.110234,0.156591,0.993506,5.000000,0.000492 # Atlantic -> Atlantic Ocean
1,0.592857,0.400207,0.980149,1.000000,0.000098 # Department of Homeland Security -> United States Department of Homeland Security
1,0.915301,0.028132,0.963247,1.000000,0.000098 # John Cage -> John Cage
1,0.900000,0.367078,0.959498,1.000000,0.000098 # Edward Albee -> Edward Albee
1,0.000000,0.302754,0.986400,1.000000,0.000098 # professional class -> American middle class
1,0.021090,0.374910,0.978419,1.000000,0.000098 # growth rate -> Population growth
1,1.183051,0.111758,0.960883,1.000000,0.000098 # rhythm and blues -> Rhythm and blues
1,0.084585,0.421933,0.995397,2.000000,0.000197 # tropical -> Tropics
1,0.959732,0.388468,0.000000,1.000000,0.000098 # Herman Melville -> Herman Melville
1,0.049657,0.000249,0.962611,1.000000,0.000098 # foreign language -> Foreign language
1,0.531250,0.313286,0.985293,1.000000,0.000098 # Tex-Mex -> Tex-Mex cuisine
1,0.084677,0.302754,0.964696,1.000000,0.000098 # upper middle class -> American middle class
1,0.299849,0.201217,0.982202,3.000000,0.000295 # conservative -> American conservatism
1,1.229008,0.421624,0.963057,1.000000,0.000098 # Hispanic American -> Hispanics in the United States
1,0.123957,0.410355,0.959694,1.000000,0.000098 # research and development -> Research and development
1,0.000000,0.000000,0.963460,1.000000,0.000098 # web portals -> Web portal
1,0.000000,0.027407,0.965384,1.000000,0.000098 # Guantanamo Bay detention camp -> Guantanamo Bay detention camp
1,1.848921,0.092559,0.962234,1.000000,0.000098 # Federal Bureau of Investigation -> Federal Bureau of Investigation
1,0.317043,0.038832,0.966389,1.000000,0.000098 # bankruptcy -> Bankruptcy
1,0.031159,0.513659,0.996097,5.000000,0.000492 # constitutional -> United States Constitution
1,0.114973,0.348308,0.964060,1.000000,0.000098 # the Carolinas -> The Carolinas
1,0.098361,0.251449,0.996329,1.000000,0.000098 # special relationship -> Special Relationship (US-UK)
1,0.032000,0.257334,0.989148,1.000000,0.000098 # lower classes -> Social class
1,0.412742,0.392939,0.960365,1.000000,0.000098 # Vermont -> Vermont
1,0.666667,0.250806,0.966068,2.000000,0.000197 # gross world product -> Gross world product
1,0.012551,0.373944,0.972796,2.000000,0.000197 # Southern -> Southern Europe
1,0.060881,0.049289,0.986869,4.000000,0.000394 # Navy -> Navy
1,0.255363,0.257334,0.971213,1.000000,0.000098 # working class -> Social class
1,0.731020,0.004066,0.959982,1.000000,0.000098 # New France -> New France
1,0.646663,0.266646,0.968191,2.000000,0.000197 # Latin America -> Latin American culture
1,0.038304,0.355766,0.963538,1.000000,0.000098 # parochial -> Parochial school
1,0.303522,0.046322,0.964147,1.000000,0.000098 # golf -> Golf
1,0.055422,0.022404,0.979948,1.000000,0.000098 # Western European -> Western European
1,0.000000,0.031580,0.956111,1.000000,0.000098 # revolutionary period -> French Revolution
1,0.000000,0.055140,0.963525,1.000000,0.000098 # free trade agreements -> Free trade agreement
1,0.146127,0.052300,0.973536,1.000000,0.000098 # soft drinks -> Soft drinks
1,0.361111,0.269381,0.000000,1.000000,0.000098 # constitutional republic -> Constitutional republic
1,0.929825,0.440110,0.000000,1.000000,0.000098 # Arctic Ocean -> Arctic Ocean
1,1.014706,0.006230,0.000000,1.000000,0.000098 # Richard Rorty -> Richard Rorty
1,0.105315,0.024373,0.979242,1.000000,0.000098 # Eurasian -> Eurasian
1,0.185022,0.449909,0.961594,1.000000,0.000098 # Asian Americans -> Asian American
1,0.887344,0.013779,0.961438,1.000000,0.000098 # Edgar Allan Poe -> Edgar Allan Poe
1,0.753247,0.368333,0.000000,1.000000,0.000098 # liberal democracy -> Liberal democracy
1,0.472505,0.353557,0.970982,1.000000,0.000098 # electoral college -> United States Electoral College
1,0.587302,0.018944,0.963891,1.000000,0.000098 # movie camera -> Movie camera
1,0.668224,0.401893,0.960131,1.000000,0.000098 # United States Virgin Islands -> United States Virgin Islands
1,0.891892,0.008929,0.961564,1.000000,0.000098 # Armory Show -> Armory Show
1,0.883436,0.359022,0.000000,1.000000,0.000098 # Emily Dickinson -> Emily Dickinson
1,0.000000,0.269945,0.971803,1.000000,0.000098 # incorporated places -> Incorporated place
1,0.289848,0.064372,0.964512,2.000000,0.000197 # football -> Football (soccer)
1,0.095238,0.063394,0.961399,2.000000,0.000197 # folk -> Folk music
1,0.000000,0.249973,0.000000,1.000000,0.000098 # Dennis Gilbert -> Dennis Gilbert
1,0.046784,0.286185,0.988637,2.000000,0.000197 # apportioned -> United States congressional apportionment
1,0.185662,0.362328,0.963598,1.000000,0.000098 # standard of living -> Standard of living
1,0.080765,0.051171,0.980295,1.000000,0.000098 # national parks -> National parks
1,0.383764,0.087166,0.962985,1.000000,0.000098 # Yalta -> Yalta
1,0.903226,0.378900,0.959028,2.000000,0.000197 # Articles of Confederation -> Articles of Confederation
1,0.656410,0.463613,0.959277,1.000000,0.000098 # auto racing -> Auto racing
1,0.944444,0.082458,0.000000,1.000000,0.000098 # Frank Gehry -> Frank Gehry
1,0.077316,0.449330,0.991430,1.000000,0.000098 # general elections -> General election
1,1.943522,0.405117,0.960004,1.000000,0.000098 # Nobel Prize in Literature -> Nobel Prize in Literature
1,0.297619,0.290684,0.000000,1.000000,0.000098 # apple pie -> Apple pie
1,0.862069,0.456949,0.958884,1.000000,0.000098 # Delaware River -> Delaware River
1,0.330930,0.066639,0.965783,8.000000,0.000787 # French -> French language
1,0.237222,0.247648,0.974801,5.000000,0.000492 # Virginia -> University of Virginia
1,1.000000,0.318611,0.000000,1.000000,0.000098 # Edward Steichen -> Edward Steichen
1,1.177501,0.298548,0.960007,3.000000,0.000295 # American Civil War -> American Civil War
1,0.000000,0.489326,0.961712,3.000000,0.000295 # fifty states -> U.S. state
1,0.835218,0.058716,0.964344,1.000000,0.000098 # Andy Warhol -> Andy Warhol
1,0.498886,0.425145,0.960603,1.000000,0.000098 # Joint Chiefs of Staff -> Joint Chiefs of Staff
1,0.151138,0.078098,0.968621,1.000000,0.000098 # Marine Corps -> Marine Corps
1,0.196572,0.061386,0.984877,1.000000,0.000098 # Coast Guard -> Coast Guard
1,0.448038,0.088338,0.962725,1.000000,0.000098 # Eastern Europe -> Eastern Europe
1,0.500213,0.114482,0.960302,1.000000,0.000098 # capitalism -> Capitalism
1,0.423459,0.107409,0.961103,1.000000,0.000098 # barbecue -> Barbecue
1,0.611890,0.001881,0.959451,1.000000,0.000098 # Gulf War -> Gulf War
1,0.313511,0.012426,0.964351,1.000000,0.000098 # Soccer -> Soccer
1,0.901008,0.575613,0.960814,2.000000,0.000197 # Spanish-American War -> Spanish-American War
1,0.133361,0.000289,0.962841,1.000000,0.000098 # temperate -> Temperate
1,0.438526,0.066276,0.000000,1.000000,0.000098 # College football -> College football
1,0.304056,0.035816,0.965612,1.000000,0.000098 # The New York Times -> The New York Times
1,0.359406,0.254421,0.987806,1.000000,0.000098 # indigenous peoples -> Indigenous peoples of the Americas
1,0.728289,0.165285,0.958949,1.000000,0.000098 # carbon dioxide -> Carbon dioxide
1,0.071429,0.236979,0.999983,1.000000,0.000098 # American Northwest -> Pacific Northwest
1,0.788321,0.348132,0.959099,1.000000,0.000098 # Plymouth Colony -> Plymouth Colony
1,0.721774,0.475743,0.000000,2.000000,0.000197 # Mark Twain -> Mark Twain
1,0.928058,0.406316,0.000000,1.000000,0.000098 # Jackson Pollock -> Jackson Pollock
1,0.035232,0.048621,0.984353,1.000000,0.000098 # private schools -> Private schools
1,0.772059,0.345158,0.000000,1.000000,0.000098 # Dust Bowl -> Dust Bowl
1,0.229167,0.310167,0.000000,1.000000,0.000098 # spectator sport -> Spectator sport
1,0.901345,0.041543,0.000000,1.000000,0.000098 # Enrico Fermi -> Enrico Fermi
1,0.697115,0.262378,0.963569,2.000000,0.000197 # Sudan -> Sudan
1,0.530769,0.030939,0.964052,1.000000,0.000098 # native Hawaiian -> Native Hawaiians
1,0.114074,0.289599,0.986516,1.000000,0.000098 # first contact -> First contact (anthropology)
1,0.035794,0.294452,0.967349,1.000000,0.000098 # first grade -> First grade
1,0.493810,0.440818,0.960561,1.000000,0.000098 # Western culture -> Western culture
1,0.947856,0.212352,0.961597,1.000000,0.000098 # Great Depression -> Great Depression
1,0.375576,0.021096,0.973563,1.000000,0.000098 # naturalism -> Naturalism (philosophy)
1,0.297619,0.308916,0.960879,1.000000,0.000098 # folk revival -> American folk music revival
1,0.150000,0.262013,0.000000,1.000000,0.000098 # Great American Novel -> Great American Novel
1,1.088764,0.278460,0.962923,2.000000,0.000197 # American Revolutionary War -> France in the American Revolutionary War
1,0.000000,0.439755,0.991014,1.000000,0.000098 # Hollywood, California -> Hollywood, Los Angeles, California
1,0.612025,0.254960,0.992907,1.000000,0.000098 # marijuana -> Cannabis (drug)
1,0.803038,0.041884,0.967322,1.000000,0.000098 # Belgium -> Belgium
1,0.086806,0.102174,0.973854,1.000000,0.000098 # Hiroshima and Nagasaki -> Atomic bombings of Hiroshima and Nagasaki
1,0.333333,0.421757,0.995282,1.000000,0.000098 # American Southwest -> Southwestern United States
1,0.941799,0.005617,0.000000,1.000000,0.000098 # Irving Berlin -> Irving Berlin
1,0.476190,0.314958,0.973688,1.000000,0.000098 # potato chips -> Potato chip
