#contexts: 6
false,0.000398,9.781565,9.781565#1820->1820 in architecture
false,0.000398,9.781565,9.781565#1820->Category:1920 births
false,0.000398,8.405564,9.781565#1820->1820s
false,0.001193,9.781565,9.781565#1820->1820 in South Africa
false,0.000398,9.781565,9.781565#1820->U.S. House election, 1820
true,0.985686,6.473547,9.781565#1820->1820
false,0.000398,9.781565,9.781565#1820->1820s in sports
false,0.001193,9.781565,9.781565#1820->United States presidential election, 1820
false,0.000398,9.781565,9.781565#1820->1820 in paleontology
#contexts: 205
true,0.009050,5.371732,13.762151#cadmium->Cadmium pigments
false,0.990950,12.231082,13.762151#cadmium->Cadmium
#contexts: 18
false,0.052632,2.574189,2.574189#539->539 BC
true,0.894737,0.676915,2.574189#539->539
false,0.052632,2.574189,2.574189#539->530s BC
#contexts: 42
false,0.139535,14.097978,14.278944#cage->Cage (enclosure)
false,0.162791,13.530775,14.278944#cage->Birdcage
false,0.023256,13.166321,14.278944#cage->Chastity cage
false,0.069767,13.959369,14.278944#cage->Professional wrestling match types
true,0.465116,7.220376,14.278944#cage->Cage
false,0.023256,14.183314,14.278944#cage->Gibbet
false,0.116279,14.278944,14.278944#cage->Cage (graph theory)
#contexts: 13
false,0.857143,33.500182,34.450046#Andrew Fountaine->Andrew Fountaine
true,0.142857,15.653951,34.450046#Andrew Fountaine->Andrew Fountaine (architect)
#contexts: 4
false,0.250000,3.711930,3.823184#cyclic quadrilaterals->Cyclic quadrilaterals
true,0.750000,0.913187,3.823184#cyclic quadrilaterals->Cyclic quadrilateral
#contexts: 16
false,0.375000,3.103261,3.622619#Western Jewish History Center->Western Jewish History Center
true,0.625000,1.791648,3.622619#Western Jewish History Center->http://www.magnes.org/collections/wjhc.html
#contexts: 2
true,0.500000,3.923280,10.659376#The Tar Baby->The Tar Baby
false,0.500000,4.450167,10.659376#The Tar Baby->Tar baby
#contexts: 2
true,0.500000,14.386515,30.413351#Vienna International->Vienna International
false,0.500000,27.048666,30.413351#Vienna International->International Working Union of Socialist Parties
#contexts: 6
true,0.833333,10.101679,19.423982#National Football Leagues->National Football League (Ireland)
false,0.166667,17.060302,19.423982#National Football Leagues->National Football League
#contexts: 5
true,0.800000,2.304420,4.747196#2005 US Open->2005 US Open
false,0.200000,3.741749,4.747196#2005 US Open->2005 U.S. Open (tennis)
#contexts: 3
true,0.666667,1.260994,2.822212#Intergovernmental Panel on Climate Change's->Intergovernmental Panel on Climate Change
false,0.333333,2.822212,2.822212#Intergovernmental Panel on Climate Change's->http://www.ipcc.ch
#contexts: 10
true,0.454545,19.090666,38.593499#calligraphist->Calligraphist
false,0.454545,32.029368,38.593499#calligraphist->Calligraphy
false,0.090909,38.484685,38.593499#calligraphist->Calligraphism
#contexts: 32
false,0.393939,13.585845,15.976538#Dukes of Devonshire->Duke of Devonshire
false,0.030303,15.332510,15.976538#Dukes of Devonshire->Duke of Newcastle
true,0.575758,7.449228,15.976538#Dukes of Devonshire->Dukes of Devonshire
#contexts: 10
false,0.100000,26.396650,27.535391#non-profit foundation->Non-profit
false,0.400000,26.191737,27.535391#non-profit foundation->Non-profit organization
true,0.400000,12.764066,27.535391#non-profit foundation->Non-profit foundation
false,0.100000,27.122216,27.535391#non-profit foundation->Foundation (nonprofit organization)
#contexts: 20
false,0.550000,67.021629,69.102870#trolley cars->Trolley car
false,0.200000,68.597762,69.102870#trolley cars->Trolley cars
true,0.250000,48.953963,69.102870#trolley cars->Tram
#contexts: 15
false,0.333333,5.529842,12.800955#abelian categories->Abelian category
true,0.666667,4.258055,12.800955#abelian categories->Abelian categories
#contexts: 697
false,0.001325,3.658782,3.853692#3->New Jersey Route 3
false,0.001325,3.853692,3.853692#3->http://lpf.ai.mit.edu/Patents/les.html
false,0.002649,3.853692,3.853692#3->Tramlink route 3
false,0.001325,3.853692,3.853692#3->So You Think You Can Dance (Season 3)
false,0.001325,3.853692,3.853692#3->Baker Street tube station
false,0.001325,3.853692,3.853692#3->http://www.wam.org.ae/servlet/Satellite?c=WamLocEnews&cid=1179091517887&p=1135099400228&pagename=WAM%2FWamLocEnews%2FW-T-LEN-FullNews
false,0.002649,3.853692,3.853692#3->3 (telecommunication)
false,0.001325,3.853692,3.853692#3->Portal:Poetry/Selected biography/3
false,0.003974,3.735615,3.853692#3->2003
false,0.002649,3.853692,3.853692#3->http://www.cas.ac.cn/images/Dir/00/81/31/81_7.jpg
false,0.001325,3.853692,3.853692#3->http://www.massconsumers.org/Press-Release/Boston_com-Business.html
false,0.001325,3.647680,3.853692#3->Schüttorf
false,0.001325,3.853692,3.853692#3->Ockbrook
false,0.001325,3.853692,3.853692#3->HLA-DR3
false,0.001325,3.853692,3.853692#3->America's Next Top Model, Cycle 3
false,0.001325,3.853692,3.853692#3->943
false,0.001325,3.853692,3.853692#3->Jurassic Park 3
false,0.001325,3.853692,3.853692#3->3rd grade
false,0.037086,3.853692,3.853692#3->3 (band)
false,0.001325,3.853692,3.853692#3->http://victoriacollege.edu.in/default.html
false,0.001325,3.853692,3.853692#3->Bonkers 3
false,0.001325,3.584960,3.853692#3->1973
false,0.001325,3.853692,3.853692#3->http://music.hyperreal.org/artists/brian_eno/interviews/mojo98a.html
false,0.001325,3.853692,3.853692#3->http://www.biblegateway.com/passage/?book_id=55&chapter=3&version=31
false,0.001325,3.853692,3.853692#3->http://www.biologie.uni-hamburg.de/b-online/systems/reve3.html
false,0.001325,3.853692,3.853692#3->http://antlrv3ide.sourceforge.net/
false,0.001325,3.853692,3.853692#3->Portal:Maryland/On this day/October 3
false,0.001325,3.853997,3.853692#3->MP3
false,0.002649,3.724956,3.853692#3->3 (The X-Files)
false,0.001325,3.496827,3.853692#3->1483
false,0.001325,3.853692,3.853692#3->http://www.baseballlibrary.com/baseballlibrary/ballplayers/W/Witt_Bobby.stm
false,0.001325,3.853692,3.853692#3->Nederland 3
false,0.063576,3.789544,3.853692#3->3 (number)
false,0.001325,3.853692,3.853692#3->http://www.scotland.gov.uk/Publications/2006/07/26112710/0
false,0.006623,3.853692,3.853692#3->3 May
false,0.001325,3.853692,3.853692#3->http://drbo.org/cgi-bin/d?b=drb&bk=32&ch=3
false,0.001325,3.853692,3.853692#3->Oklahoma State Highway 3
false,0.005298,3.853692,3.853692#3->3 Maccabees
false,0.001325,3.853692,3.853692#3->Kentucky Route 3
false,0.001325,3.853692,3.853692#3->http://www.cricketratings.com
false,0.064901,3.853692,3.853692#3->3
false,0.003974,3.784043,3.853692#3->1983
false,0.001325,3.853692,3.853692#3->http://www.vanguardia.com.mx/diario/noticia/americalatina/internacional/adquiere_bnamericas_la_revista_latin_trade/144596
false,0.001325,3.853692,3.853692#3->http://www.cresta-run.com/html/general_info.cfm
false,0.002649,3.853692,3.853692#3->Sura 3
false,0.003974,3.853692,3.853692#3->Skylab 3
false,0.001325,3.853692,3.853692#3->Informed Consent (House episode)
false,0.001325,3.853692,3.853692#3->http://www.millsaps.edu/news_events/flt/april_ledger1.shtml
false,0.006623,3.853692,3.853692#3->Third grade
false,0.001325,3.706459,3.853692#3->Iowa Highway 3
false,0.007947,3.853692,3.853692#3->Minnesota State Highway 3
false,0.001325,3.853692,3.853692#3->http://www.iht.com/articles/2006/05/17/opinion/edtext.php
false,0.001325,3.853692,3.853692#3->http://www.odinic-rite.org/photoalbum/thumbnails.php?album=18
false,0.003974,3.853692,3.853692#3->http://en.wikipedia.org/wiki/Nanosensor#References
false,0.003974,3.853692,3.853692#3->3 (NYCS)
false,0.001325,3.853692,3.853692#3->Portal:Maryland/On this day/November 3
false,0.003974,3.707195,3.853692#3->1993
false,0.001325,3.853692,3.853692#3->http://www.magweasel.com/wiki/GameNOW
false,0.001325,3.853692,3.853692#3->http://www.divebvi.com/dog_islands.htm.
false,0.001325,3.853692,3.853692#3->http://www.nandoperettifound.org/default.aspx?idPage=405
false,0.001325,3.853692,3.853692#3->http://www.youtube.com/watch?v=OCriEBIBihI
false,0.001325,3.853692,3.853692#3->ISO 8859-3
false,0.001325,3.853692,3.853692#3->http://citeseer.ist.psu.edu/spool01testing.html
false,0.009272,3.853692,3.853692#3->3 (1980s band)
false,0.001325,3.853692,3.853692#3->Square root of 3
false,0.001325,3.853692,3.853692#3->Delaware Route 3
false,0.001325,3.853692,3.853692#3->http://saaz.cs.gsu.edu/papers/sfast.pdf
false,0.001325,3.853692,3.853692#3->http://web.archive.org/web/20000917162527/home.online.no/~jansh/wteng/sign3.htm
false,0.003974,3.853692,3.853692#3->London Buses route 3
false,0.002649,3.853692,3.853692#3->Manitoba Provincial Highway 3
false,0.001325,3.853692,3.853692#3->Mario Party 3
false,0.001325,3.626806,3.853692#3->STS-3
false,0.001325,3.853692,3.853692#3->http://money.cnn.com/2006/12/06/magazines/fortune/pluggedin_Gunther_gayconsumer.fortune/index.htm
false,0.002649,3.798594,3.853692#3->Massachusetts Route 3
false,0.001325,3.853692,3.853692#3->HLA-DQ3
false,0.001325,3.853692,3.853692#3->Portal:Architecture/Selected article/2007-3
false,0.002649,3.853692,3.853692#3->Channel 3
false,0.001325,3.853692,3.853692#3->http://music.hyperreal.org/artists/brian_eno/interviews/sos2.html
false,0.006623,3.624047,3.853692#3->3 October
false,0.001325,3.853692,3.853692#3->http://www.pinstriper.com/faq.htm
false,0.006623,3.749871,3.853692#3->Travelcard Zone 3
false,0.002649,3.767845,3.853692#3->New York State Route 3
false,0.001325,3.853692,3.853692#3->Henry VI, Part 3
false,0.001325,3.853692,3.853692#3->http://forums.tdiclub.com/showthread.php?t=126932
false,0.001325,3.853692,3.853692#3->3 Mobile
false,0.001325,3.853692,3.853692#3->Gran Turismo 3: A-Spec
false,0.001325,3.853692,3.853692#3->http://maps.google.com/maps?f=d&hl=en&saddr=Cole+St+%26+N+Industrial+Blvd,+Dallas,+TX+75207&daddr=Cole+St+%26+E+Levee+St,+Dallas,+TX+75207&ie=UTF8&om=1
false,0.001325,3.487969,3.853692#3->West Virginia Route 3
false,0.001325,3.653117,3.853692#3->983
false,0.001325,3.853692,3.853692#3->https://securesite.chireader.com/cgi-bin/Archive/abridged2.bat?path=2004/041105/CSO&search=geelhoed
false,0.001325,3.853692,3.853692#3->http://www.consultingmag.com/CM_Archives%20PDF/CM_Archive2001/May01/May01_SpecFeature.pdf
false,0.002649,3.853692,3.853692#3->http://www.biblegateway.com/passage/?book_id=49&chapter=3&version=31
false,0.001325,3.699881,3.853692#3->U.S. Marine Corps Judge Advocate Division
false,0.001325,3.750901,3.853692#3->Portal:Poetry/Selected article/3
false,0.009272,3.051267,3.853692#3->February 3
false,0.001325,3.853692,3.853692#3->http://www.nigelkeay.com/tangosuite.html
false,0.002649,2.886544,3.853692#3->September 3
false,0.006623,3.737056,3.853692#3->3 March
false,0.003974,3.853692,3.853692#3->Seoul Subway Line 3
false,0.001325,3.853692,3.853692#3->Brodmann area 3
false,0.001325,3.853692,3.853692#3->Late Night Poker season 3 results
false,0.001325,3.853692,3.853692#3->http://infoweb.newsbank.com/iw-search/we/InfoWeb?p_action=doc&p_docid=0F4FB01D570AB007&p_docnum=9&p_queryname=NaN&p_product=NewsBank&p_theme=aggregated4&p_nbid=Y66U51MGMTE5Mzg1OTA3NS45MjU2NTk6MTo2Om5jZGNwbA
false,0.001325,3.853692,3.853692#3->http://www4.ncsu.edu/~fouque/fink.pdf
false,0.094040,3.821459,3.853692#3->3 (New York City Subway service)
false,0.001325,3.853692,3.853692#3->http://www.biologie.uni-hamburg.de/b-online/systems/dahl3.html
false,0.022517,3.853692,3.853692#3->Sibley-Monroe checklist 3
false,0.001325,3.853692,3.853692#3->24 (season 3)
false,0.001325,3.853692,3.853692#3->Peak Jengish Chokusu
false,0.001325,3.853692,3.853692#3->Sputnik 3
false,0.001325,3.853692,3.853692#3->Paul Carell
false,0.003974,3.853692,3.853692#3->3 December
false,0.001325,3.853692,3.853692#3->http://www.debbieschlussel.com/archives/2006/12/barack_hussein.html
false,0.001325,3.853692,3.853692#3->http://www.youtube.com/watch?v=hGz5jeJswIQ&fmt=18
false,0.003974,2.890142,3.853692#3->May 3
false,0.001325,3.797380,3.853692#3->List of Doctor Who serials
false,0.006623,3.853692,3.853692#3->Region 3 (Johannesburg)
false,0.001325,3.853692,3.853692#3->SEPTA City Transit Division surface routes
false,0.001325,3.853692,3.853692#3->http://yro.slashdot.org/article.pl?sid=07/04/02/1059211
false,0.001325,3.853692,3.853692#3->http://www.medicalnewstoday.com/articles/25766.php
false,0.001325,3.687385,3.853692#3->1603
false,0.002649,3.853692,3.853692#3->3 November
false,0.001325,3.853692,3.853692#3->RV 3
false,0.001325,3.853692,3.853692#3->Kula Kangri
false,0.001325,3.853692,3.853692#3->3 (Soulfly album)
false,0.011921,3.853692,3.853692#3->SEPTA Route 3
false,0.001325,3.853692,3.853692#3->Gasherbrum II
false,0.001325,3.773046,3.853692#3->Ext3
false,0.001325,3.853692,3.853692#3->Gasherbrum IV
false,0.001325,3.853692,3.853692#3->Annapurna II
false,0.003974,3.718244,3.853692#3->3 September
false,0.001325,3.853692,3.853692#3->http://www.provokator.org/magazine/content/view/117/26/
false,0.001325,3.853692,3.853692#3->Sector 3 (Bucharest)
false,0.001325,3.746572,3.853692#3->PlayStation 3
false,0.001325,3.853692,3.853692#3->http://www.curtainup.com/125street.html
false,0.002649,3.853692,3.853692#3->Ringway 3
false,0.001325,3.853692,3.853692#3->Portal:India/India Quiz/3
false,0.007947,3.853692,3.853692#3->Crowsnest Highway
false,0.001325,3.758644,3.853692#3->Illinois Route 3
false,0.001325,3.853692,3.853692#3->Thomas and Friends - Season 3
false,0.001325,3.530436,3.853692#3->First baseman
false,0.001325,3.826053,3.853692#3->BMW 3 Series
false,0.001325,3.853692,3.853692#3->http://www23.tok2.com/home/jgull/060112/thayers.htm
false,0.001325,3.853692,3.853692#3->Symphony No. 3 (Mahler)
false,0.001325,3.853692,3.853692#3->Highway 3 (Israel)
false,0.001325,3.853692,3.853692#3->Third Goryeo-Khitan War
false,0.001325,3.853692,3.853692#3->Gran Turismo 3
false,0.001325,3.853692,3.853692#3->Fight Night: Round 3
false,0.007947,3.739035,3.853692#3->3 January
false,0.001325,3.853692,3.853692#3->http://alistapart.com/articles/cssemail/
false,0.001325,3.751525,3.853692#3->Grammatical person
false,0.001325,3.707319,3.853692#3->Formula 3
false,0.001325,3.695896,3.853692#3->1393
false,0.001325,3.853692,3.853692#3->http://www.rosssilcock.com/2.htm#Bambusicola
false,0.001325,3.776572,3.853692#3->The Amazing Race 3
false,0.001325,3.853692,3.853692#3->3 (Indochine album)
false,0.001325,3.853692,3.853692#3->Type 3 encryption
true,0.007947,2.251892,3.853692#3->October 3
false,0.007947,3.853692,3.853692#3->Melbourne tram route 3
false,0.006623,3.853692,3.853692#3->Paris Métro Line 3
false,0.001325,3.853692,3.853692#3->http://frso.org/about/5congress/class.htm
false,0.001325,3.853692,3.853692#3->Busan Subway Line 3
false,0.001325,3.853692,3.853692#3->http://gallica.bnf.fr/ark:/12148/bpt6k95327w
false,0.001325,3.853692,3.853692#3->Vostok 3
false,0.001325,3.853692,3.853692#3->Portal:Maryland/On this day/February 3
false,0.001325,3.659536,3.853692#3->Route 3 (New Jersey)
false,0.006623,3.853692,3.853692#3->1 Esdras
false,0.001325,3.606629,3.853692#3->1623
false,0.009272,3.783499,3.853692#3->BBC Radio 3
false,0.001325,2.984021,3.853692#3->1893
false,0.001325,3.853692,3.853692#3->http://www.valmikiramayan.net/bala/sarga2/bala_3_frame.htm
false,0.003974,3.032800,3.853692#3->1903
false,0.002649,3.853692,3.853692#3->3 (The X-Files episode)
false,0.001325,3.853692,3.853692#3->http://www.albany.edu/writers-inst/danticat_edwidge.html
false,0.001325,3.853692,3.853692#3->FSW-3
false,0.006623,2.979633,3.853692#3->August 3
false,0.003974,3.743855,3.853692#3->U.S. Route 3
false,0.001325,3.853692,3.853692#3->http://epguides.com/Sliders/guide.shtml#ep001
false,0.001325,3.853692,3.853692#3->http://music.hyperreal.org/artists/brian_eno/interviews/spin89a.html
false,0.005298,3.028464,3.853692#3->November 3
false,0.001325,3.853692,3.853692#3->Germany's Next Topmodel, Cycle 3
false,0.001325,3.853692,3.853692#3->http://archive.gamespy.com/reviews/march04/mmbccgba/
false,0.001325,3.853692,3.853692#3->http://www.biblegateway.com/passage/?search=Mark%2011:3%20;&version=31;
false,0.002649,3.853692,3.853692#3->Constitution of Fiji: Chapter 3
false,0.002649,3.853692,3.853692#3->Route 3 (Baltimore)
false,0.015894,3.853692,3.853692#3->3 April
false,0.001325,3.853692,3.853692#3->List of The Tribe seasons
false,0.002649,3.853692,3.853692#3->Explorer 3
false,0.001325,3.853692,3.853692#3->http://www.mmlap.com/outreach_hall_of_fame.htm
false,0.001325,3.112199,3.853692#3->1783
false,0.001325,3.853692,3.853692#3->http://sports.espn.go.com/ncb/player/profile?playerId=22874
false,0.002649,3.853692,3.853692#3->http://www.digitalmaidstone.co.uk/AnitePublicDocs/00041281.pdf
false,0.002649,3.195075,3.853692#3->1913
false,0.001325,3.680358,3.853692#3->Playstation 3
false,0.009272,2.998448,3.853692#3->April 3
false,0.001325,3.853692,3.853692#3->http://www.rykodisc.com/catalog/dump/rykoalbums_1514.asp
false,0.001325,3.853692,3.853692#3->List of ThunderCats episodes
false,0.001325,3.853692,3.853692#3->http://www.biblegateway.com/passage/?search=Mark%209:3;&version=31;
false,0.001325,3.853692,3.853692#3->http://waltonfeed.com/self/beans.html
false,0.001325,3.853692,3.853692#3->http://ajaxian.com/archives/morfik-announces-ajax-ide
false,0.005298,3.573379,3.853692#3->No. 3 Squadron RAF
false,0.039735,3.853692,3.853692#3->3 (telecommunications)
false,0.001325,3.853692,3.853692#3->http://feralhouse.com/titles/kulchur/apocalypse_culture_ii.php
false,0.001325,3.853692,3.853692#3->List of Cowboy Bebop episodes
false,0.001325,3.750901,3.853692#3->Portal:Edgar Allan Poe/Did you know/3
false,0.001325,3.853692,3.853692#3->Route 3 (New England)
false,0.001325,3.853692,3.853692#3->Star Wars Episode III: Revenge of the Sith
false,0.001325,3.853692,3.853692#3->http://www.biologie.uni-hamburg.de/b-online/systems/thor3.html
false,0.001325,3.853692,3.853692#3->http://www.opec.org/aboutus/
false,0.001325,3.853692,3.853692#3->Route 3 (Japan)
false,0.001325,3.853692,3.853692#3->http://www.biblegateway.com/passage/?book_id=2&chapter=3&version=31
false,0.001325,3.853692,3.853692#3->Category:Stub-Class Sims articles
false,0.002649,3.853692,3.853692#3->York Regional Road 3
false,0.006623,3.287900,3.853692#3->1923
false,0.001325,3.853692,3.853692#3->http://www.blackwell-synergy.com/doi/abs/10.1046/j.1365-2036.1996.30172000.x
false,0.001325,3.853692,3.853692#3->http://www.independentpublisher.com/article.php?page=1157&urltitle=Announcing%202007%20Independent%20Publisher%20Book%20Awards%20Results
false,0.001325,3.853692,3.853692#3->pl:Kalendarium_powstania_warszawskiego_-_3_sierpnia
false,0.001325,3.853692,3.853692#3->List of JAG episodes
false,0.001325,3.853692,3.853692#3->Portal:Poetry/Selected image/3
false,0.001325,3.853692,3.853692#3->http://www.burzum.org/img/varg_vikernes_1987-1999/big/varg_vikernes_1987-1999_06.jpg
false,0.001325,3.853692,3.853692#3->Portal:Poetry/Quotes/3
false,0.001325,3.525454,3.853692#3->No. 3 Squadron RAAF
false,0.001325,3.853692,3.853692#3->http://www.fodors.com/miniguides/mgresults.cfm?destination=copenhagen@52&cur_section=fea&feature=30005
false,0.011921,3.853692,3.853692#3->Malaysia Federal Route 3
false,0.001325,3.853692,3.853692#3->Acorn System 3
false,0.001325,3.853692,3.853692#3->http://www.mpa.cc/otrkrec.html
false,0.005298,3.628310,3.853692#3->Saskatchewan Highway 3
false,0.002649,3.416036,3.853692#3->1933
false,0.001325,3.853692,3.853692#3->http://www.sciencedirect.com.oca.ucsc.edu/science?_ob=ArticleURL&_udi=B6VDY-4DFX36N-1&_user=4428&_coverDate=11%2F01%2F2004&_rdoc=1&_fmt=&_orig=search&_sort=d&view=c&_acct=C000059601&_version=1&_urlVersion=0&_userid=4428&md5=0bc330ca9ba754cad4878996e7ef5cdf#SECX8
false,0.015894,3.853692,3.853692#3->Portal:India/Did you know 3
false,0.001325,3.853692,3.853692#3->SABC 3
false,0.001325,3.853692,3.853692#3->http://www.postgazette.com/pg/07264/819450-100.stm
false,0.001325,3.853692,3.853692#3->http://met.no/observasjoner/nordland/normaler_for_kommune_1857.html?kommuner
false,0.001325,3.853692,3.853692#3->http://www-snorna.biotoul.fr/plus.php?id=U57
false,0.001325,3.853692,3.853692#3->ISO-8859-3
false,0.001325,3.853692,3.853692#3->Viasat Sport 3
false,0.001325,3.853692,3.853692#3->http://portland.bizjournals.com/portland/stories/2005/10/10/focus2.html?hbx=e_sw
false,0.002649,3.853692,3.853692#3->Holland's Next Top Model, Cycle 3
false,0.002649,3.853692,3.853692#3->Maine State Route 3
false,0.001325,3.454984,3.853692#3->1753
false,0.001325,3.853692,3.853692#3->Lock 3, Erie Canal
false,0.001325,3.853692,3.853692#3->Portal:Poetry/poem/3
false,0.001325,3.358134,3.853692#3->1943
false,0.001325,3.853692,3.853692#3->http://www.dailyrecord.co.uk/entertainment/therazz/daily/tm_method=full&objectid=19109905&siteid=66633-name_page.html
false,0.003974,3.853692,3.853692#3->No. 3 Group RAF
false,0.003974,3.017354,3.853692#3->January 3
false,0.001325,3.678969,3.853692#3->Lost (season 3)
false,0.001325,3.853692,3.853692#3->http://bundesrecht.juris.de/btmg_1981/index.html
false,0.001325,3.853692,3.853692#3->http://www.wlsessays.net/authors/M/Meyer2Cor3/Meyer2Cor3.pdf
false,0.001325,3.559819,3.853692#3->Spider-Man 3
false,0.001325,3.853692,3.853692#3->http://www.outdoors.org/lodging/huts/huts-galehead-rebuilt.cfm
false,0.001325,3.853692,3.853692#3->Looney Tunes Golden Collection: Volume 3
false,0.003974,3.853692,3.853692#3->3 August
false,0.001325,3.470970,3.853692#3->1953
false,0.001325,3.853692,3.853692#3->http://www.kumah.org/eshelnew/classics/
false,0.002649,3.853692,3.853692#3->Ariane 3
false,0.001325,3.853692,3.853692#3->http://home.hamptonroads.com/stories/story.cfm?story=82561&ran=244950
false,0.003974,3.853692,3.853692#3->Project Gotham Racing 3
false,0.001325,3.853692,3.853692#3->http://www.english-nature.org.uk/citation/citation_photo/2000048.pdf
false,0.001325,3.853692,3.853692#3->Highway 3 (Ontario)
false,0.005298,2.919871,3.853692#3->1883
false,0.001325,3.853692,3.853692#3->Node 3
false,0.002649,2.753982,3.853692#3->March 3
false,0.001325,3.750901,3.853692#3->Mississippi State Highway 3
false,0.001325,3.853692,3.853692#3->Alejandro Sanz 3
false,0.001325,3.853692,3.853692#3->http://www.imdb.com/name/nm1177736/
false,0.001325,3.853692,3.853692#3->http://members.lycos.co.uk/pacificeddy/lazy%20lagoon%20days.htm
false,0.010596,2.729455,3.853692#3->July 3
false,0.001325,3.853692,3.853692#3->752
false,0.001325,3.853692,3.853692#3->http://www.abc.net.au/am/content/2004/s1171840.htm
false,0.010596,3.516705,3.853692#3->3 February
false,0.001325,3.774837,3.853692#3->WEAR-TV
false,0.001325,3.506556,3.853692#3->1963
false,0.001325,3.853692,3.853692#3->http://www.ind.homeoffice.gov.uk/ind/en/home/laws___policy/policy_instructions/nis/e-i/hanover__electress.html
false,0.001325,3.853692,3.853692#3->3 (BMT)
false,0.001325,2.804847,3.853692#3->1873
false,0.001325,3.853692,3.853692#3->http://www.armchairgm.com/index.php?title=No_Softballs:_Dave_Zirin
false,0.001325,3.853692,3.853692#3->http://www.paramythia-online.gr/gallery/album04/AphroditeParamythia280
false,0.007947,3.853692,3.853692#3->3 July
false,0.001325,3.853692,3.853692#3->http://meta.wikimedia.org/w/index.php?title=Special%3ASearch&ns3=1&&fulltext=Search&search=x
false,0.002649,3.853692,3.853692#3->Grade 3
false,0.002649,3.680907,3.853692#3->Ohio State Route 3
false,0.001325,3.853692,3.853692#3->Line 3
false,0.001325,3.566660,3.853692#3->1673
false,0.001325,3.853692,3.853692#3->http://www.tre.se
false,0.001325,3.853692,3.853692#3->http://www.upperdarby74.com/
false,0.006623,3.007459,3.853692#3->December 3
false,0.001325,3.853692,3.853692#3->Young and Dangerous 3
false,0.005298,2.894261,3.853692#3->June 3
